,Unnamed: 0,owner_type,district,street,price,area,price_per_sqm,room_n,floor_ratio,floor_n,floor_total,year,nearest_kindergarten,nearest_school,nearest_shop,nearest_station,crime_last_month,h_aeroterminis,h_centrinis,h_centrinis kolektorinis,h_dujinis,h_elektra,h_geoterminis,h_kietu kuru,h_kita,b_Blokinis,b_Karkasinis,b_Kita,b_Medinis,b_Monolitinis,b_Mūrinis,b_Rąstinis,age,location,latitude,tier,longitude,t1,t2,t3,t4,t5,lon_scaled,lat_scaled,equip_state,equip_state_encoded
1231,1231,company, Šnipiškės, Konstitucijos pr.,153998,59.95,2568.7739783152624,2,0.3103448275862069,9,29,2019,350.0,140.0,240.0,80.0,6.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,"Vilnius, Konstitucijos pr.",54.698347999999996,tier2,25.266824300000003,0.0,1.0,0.0,0.0,0.0,0.10605474760515043,0.07143089931955242,Įrengtas ,3
1232,1232,company, Pašilaičiai, Ukmergės g.,99900,84.63,1180.4324707550516,3,0.6666666666666666,4,6,2002,80.0,580.0,100.0,330.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,19,"Vilnius, Ukmergės g.",54.70970260000001,tier3,25.2516109,0.0,0.0,1.0,0.0,0.0,-0.07395116360733843,0.2616568143802593,Įrengtas ,3
1233,1233,company, Žirmūnai, Kalvarijų g.,85000,64.0,1328.125,3,0.8,4,5,1968,150.0,320.0,160.0,120.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,53,"Vilnius, Kalvarijų g.",54.726930200000005,tier2,25.2803325,0.0,1.0,0.0,0.0,0.0,0.265884624545253,0.5502742887342948,Įrengtas ,3
1234,1234,company, Senamiestis, K. Kalinausko g.,183000,51.0,3588.2352941176478,2,0.125,1,8,1960,360.0,140.0,440.0,260.0,14.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,61,"Vilnius, K. Kalinausko g.",54.6825277,tier1,25.271281899999998,1.0,0.0,0.0,0.0,0.0,0.1587973527967014,-0.1936097929140748,Įrengtas ,3
1235,1235,company, Senamiestis, Ligoninės g.,130000,54.0,2407.4074074074074,2,0.3333333333333333,1,3,1940,200.0,120.0,230.0,80.0,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,81,"Vilnius, Ligoninės g.",54.6767252,tier1,25.2821021,1.0,0.0,0.0,0.0,0.0,0.2868226436916305,-0.2908202514190257,Įrengtas ,3
1236,1236,company, Šeškinė, Gelvonų g.,79900,67.27,1187.7508547643824,3,1.0,5,5,1981,190.0,350.0,220.0,150.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,40,"Vilnius, Gelvonų g.",54.7111606,tier3,25.257344600000003,0.0,0.0,1.0,0.0,0.0,-0.0061096624886474455,0.2860829838761895,Įrengtas ,3
1237,1237,company, Karoliniškės, Laisvės pr.,58500,64.0,914.0625,3,0.2222222222222222,2,9,1975,180.0,320.0,460.0,80.0,7.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,46,"Vilnius, Laisvės pr.",54.6771035,tier3,25.2205195,0.0,0.0,1.0,0.0,0.0,-0.4418265752754335,-0.28448251484814463,Dalinė apdaila ,2
1238,1238,company, Šnipiškės, Linkmenų g.,192000,71.0,2704.225352112676,2,0.6666666666666666,4,6,2004,380.0,130.0,460.0,80.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,17,"Vilnius, Linkmenų g.",54.7067071,tier2,25.2715522,0.0,1.0,0.0,0.0,0.0,0.16199555949606942,0.2114725957759956,Dalinė apdaila ,2
1239,1239,company, Žirmūnai, Tuskulėnų g.,75000,60.0,1250.0,3,0.6,3,5,1971,290.0,220.0,150.0,80.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,50,"Vilnius, Tuskulėnų g.",54.7001019,tier2,25.2932378,0.0,1.0,0.0,0.0,0.0,0.41858095054538813,0.10081434148611973,Įrengtas ,3
1240,1240,company, Senamiestis, Teatro g.,299000,103.78,2881.094623241472,3,0.3333333333333333,2,6,2000,350.0,200.0,440.0,230.0,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21,"Vilnius, Teatro g.",54.68208810000001,tier1,25.274152899999997,1.0,0.0,0.0,0.0,0.0,0.1927672064185647,-0.20097450080873466,Įrengtas ,3
1241,1241,company, Žirmūnai, Žirmūnų g.,93000,64.0,1453.125,3,0.75,9,12,1976,230.0,460.0,190.0,90.0,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,45,"Vilnius, Žirmūnų g.",54.6967731,tier2,25.299786800000003,0.0,1.0,0.0,0.0,0.0,0.4960691328406349,0.045046280431221206,Įrengtas ,3
1242,1242,company, Baltupiai, Didlaukio g.,72500,64.06,1131.751482984702,3,0.6,3,5,1978,190.0,160.0,220.0,80.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,43,"Vilnius, Didlaukio g.",54.729085700000006,tier3,25.2679914,0.0,0.0,1.0,0.0,0.0,0.11986394863687815,0.5863858170940416,Įrengtas ,3
1243,1243,company, Šnipiškės, Širvintų g.,67900,56.0,1212.5,3,1.0,5,5,1983,260.0,140.0,200.0,300.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,38,"Vilnius, Širvintų g.",54.7051272,tier2,25.277971700000002,0.0,1.0,0.0,0.0,0.0,0.2379514895990384,0.18500421087427724,Įrengtas ,3
1244,1244,company, Šnipiškės, Kernavės g.,97400,43.3,2249.4226327944575,2,0.625,5,8,2020,400.0,400.0,550.0,350.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,"Vilnius, Kernavės g.",54.7051781,tier2,25.2762803,0.0,1.0,0.0,0.0,0.0,0.2179387377996682,0.18585694889025364,Įrengtas ,3
1245,1245,company, Šnipiškės, Kernavės g.,103900,48.11,2159.6341716898773,2,0.5,4,8,2020,400.0,400.0,550.0,350.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,"Vilnius, Kernavės g.",54.7051781,tier2,25.2762803,0.0,1.0,0.0,0.0,0.0,0.2179387377996682,0.18585694889025364,Įrengtas ,3
1246,1246,company, Žirmūnai, Kernavės g.,91200,47.85,1905.9561128526645,2,0.25,2,8,2020,400.0,400.0,550.0,350.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,"Vilnius, Kernavės g.",54.7051781,tier2,25.2762803,0.0,1.0,0.0,0.0,0.0,0.2179387377996682,0.18585694889025364,Įrengtas ,3
1247,1247,company, Šnipiškės, Kernavės g.,224900,80.32,2800.0498007968126,4,1.0,9,9,2020,400.0,400.0,550.0,350.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,"Vilnius, Kernavės g.",54.7051781,tier2,25.2762803,0.0,1.0,0.0,0.0,0.0,0.2179387377996682,0.18585694889025364,Įrengtas ,3
1248,1248,company, Antakalnis, P. Vileišio g.,300000,93.0,3225.8064516129034,3,0.4,2,5,2003,330.0,630.0,430.0,190.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18,"Vilnius, P. Vileišio g.",54.6991584,tier2,25.306746,0.0,1.0,0.0,0.0,0.0,0.5784108274854908,0.08500769476501266,Neįrengtas ,1
1249,1249,company, Rasos, Rasų g.,207000,60.0,3450.0,2,1.0,3,3,2015,410.0,340.0,410.0,70.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,"Vilnius, Rasų g.",54.6734206,tier3,25.2986494,0.0,0.0,1.0,0.0,0.0,0.4826113440877413,-0.3461828849692828,Įrengtas ,3
1250,1250,company, Užupis, Polocko g.,200000,70.0,2857.142857142857,2,0.5,2,4,2015,260.0,200.0,520.0,80.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,"Vilnius, Polocko g.",54.68200989999999,tier1,25.312965600000002,1.0,0.0,0.0,0.0,0.0,0.6520015281425948,-0.2022846012577668,Neįrengtas ,1
1251,1251,company, Markučiai, Subačiaus g.,22000,12.0,1833.333333333333,1,0.2,1,5,1972,110.0,740.0,50.0,20.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,49,"Vilnius, Subačiaus g.",54.67635679999999,tier3,25.2905217,0.0,0.0,1.0,0.0,0.0,0.38644388352260906,-0.2969921312834193,Dalinė apdaila ,2
1252,1252,company, Užupis, Polocko g.,279000,74.0,3770.2702702702704,2,1.0,4,4,2017,330.0,210.0,430.0,30.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,"Vilnius, Polocko g.",54.68200989999999,tier1,25.312965600000002,1.0,0.0,0.0,0.0,0.0,0.6520015281425948,-0.2022846012577668,Dalinė apdaila ,2
1253,1253,company, Naujoji Vilnia, Parko g.,35700,28.0,1275.0,1,0.5555555555555556,5,9,1969,380.0,270.0,180.0,50.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,52,"Vilnius, Parko g.",54.68557779999999,tier4,25.424799899999996,0.0,0.0,0.0,1.0,0.0,1.9752320404745296,-0.14251084944393774,Įrengtas ,3
1254,1254,company, Senamiestis, A. Rotundo g.,650000,200.0,3250.0,5,0.6,3,5,2003,350.0,120.0,200.0,120.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18,"Vilnius, A. Rotundo g.",54.688816700000004,tier1,25.26557,1.0,0.0,0.0,0.0,0.0,0.09121379065708447,-0.08824890130924494,Dalinė apdaila ,2
1255,1255,company, Antakalnis, Šilo g.,169000,75.0,2253.333333333333,3,0.2,1,5,2003,230.0,100.0,230.0,590.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18,"Vilnius, Šilo g.",54.705041599999994,tier2,25.3103905,0.0,1.0,0.0,0.0,0.0,0.6215327820396278,0.18357013672557024,Įrengtas ,3
1256,1256,company, Burbiškės, Burbiškių g.,111270,57.99,1918.7790998448006,3,1.0,1,1,2020,1700.0,980.0,1100.0,580.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,"Vilnius, Burbiškių g.",54.6524635,tier3,25.2557682,0.0,0.0,1.0,0.0,0.0,-0.024761727013051345,-0.6972814286889343,Įrengtas ,3
1257,1257,company, Antakalnis, Elniakampio g.,67000,37.57,1783.337769496939,2,0.5,1,2,1940,1200.0,1300.0,1600.0,270.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,81,"Vilnius, Elniakampio g.",54.7369389,tier2,25.306955300000002,0.0,1.0,0.0,0.0,0.0,0.5808872783259622,0.7179520683186589,Įrengtas ,3
1258,1258,company, Burbiškės, Burbiškių g.,162400,90.77,1789.1373801916934,4,0.75,3,4,2020,740.0,640.0,750.0,960.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,"Vilnius, Burbiškių g.",54.6524635,tier3,25.2557682,0.0,0.0,1.0,0.0,0.0,-0.024761727013051345,-0.6972814286889343,Įrengtas ,3
1259,1259,company, Burbiškės, Burbiškių g.,105800,51.12,2069.640062597809,2,0.5,2,4,2020,1700.0,980.0,1100.0,580.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,"Vilnius, Burbiškių g.",54.6524635,tier3,25.2557682,0.0,0.0,1.0,0.0,0.0,-0.024761727013051345,-0.6972814286889343,Įrengtas ,3
1260,1260,company, Viršuliškės, Viršuliškių g.,74000,64.0,1156.25,3,0.4444444444444444,4,9,1964,280.0,450.0,250.0,120.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,57,"Vilnius, Viršuliškių g.",54.711144299999994,tier3,25.223000600000002,0.0,0.0,1.0,0.0,0.0,-0.4124700431189939,0.2858099066726569,Įrengtas ,3
1261,1261,company, Bajorai, Bajorų kel.,135900,86.5,1571.0982658959538,3,0.7272727272727273,8,11,2007,1100.0,1300.0,230.0,150.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,14,"Vilnius, Bajorų kel.",54.762288600000005,tier3,25.2537472,0.0,0.0,1.0,0.0,0.0,-0.04867432686320188,1.1426407300958723,Įrengtas ,3
1262,1262,company, Karoliniškės, Loretos Asanavičiūtės g.,83000,63.0,1317.4603174603176,3,0.16666666666666666,2,12,1973,450.0,350.0,50.0,80.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,48,"Vilnius, Loretos Asanavičiūtės g.",54.6831748,tier3,25.2004276,0.0,0.0,1.0,0.0,0.0,-0.6795552071059398,-0.18276879546491973,Įrengtas ,3
1263,1263,company, Senamiestis, Vilniaus g.,239000,91.56,2610.3101791175186,2,0.8,4,5,2018,400.0,430.0,50.0,30.0,15.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,"Vilnius, Vilniaus g.",54.2574216,tier1,24.5483648,1.0,0.0,0.0,0.0,0.0,-8.394803506747301,-7.3154984433649135,Dalinė apdaila ,2
1264,1264,company, Senamiestis, Šv. Stepono g.,119900,42.0,2854.761904761905,2,0.6666666666666666,2,3,1940,120.0,100.0,70.0,120.0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,81,"Vilnius, Šv. Stepono g.",54.6684997,tier1,25.2770369,1.0,0.0,0.0,0.0,0.0,0.2268908768628089,-0.4286237199985072,Dalinė apdaila ,2
1265,1265,company, Pilaitė, Sauluvos g.,125000,100.0,1250.0,3,1.0,2,2,2019,1300.0,690.0,1200.0,630.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,"Vilnius, Sauluvos g.",54.701078700000004,tier3,25.1637273,0.0,0.0,1.0,0.0,0.0,-1.1137954783977932,0.1171788698561804,Dalinė apdaila ,2
1266,1266,company, Pilaitė, Trakėnų g.,120000,98.0,1224.4897959183672,4,0.3333333333333333,1,3,2014,100.0,440.0,970.0,370.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7,"Vilnius, Trakėnų g.",54.7009409,tier3,25.1686232,0.0,0.0,1.0,0.0,0.0,-1.0558668798790694,0.1148702785280068,Dalinė apdaila ,2
1267,1267,company, Pilaitė, M. Mažvydo g.,145000,88.0,1647.7272727272727,4,1.0,6,6,2008,150.0,630.0,170.0,270.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13,"Vilnius, M. Mažvydo g.",54.7115784,tier3,25.183394600000003,0.0,0.0,1.0,0.0,0.0,-0.8810907406278679,0.2930824719526147,Neįrengtas ,1
1268,1268,company, Pilaitė, Piliakalnio g.,70000,106.4,657.8947368421052,4,0.6666666666666666,2,3,1965,850.0,1100.0,740.0,140.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,56,"Vilnius, Piliakalnio g.",54.702946999999995,tier3,25.195010399999997,0.0,0.0,1.0,0.0,0.0,-0.7436518602025712,0.14847887840857418,Įrengtas ,3
1269,1269,company, Šeškinė, Gelvonų g.,57500,36.0,1597.2222222222226,1,0.4,2,5,1981,290.0,290.0,210.0,130.0,7.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,40,"Vilnius, Gelvonų g.",54.7111606,tier3,25.257344600000003,0.0,0.0,1.0,0.0,0.0,-0.0061096624886474455,0.2860829838761895,Įrengtas ,3
1270,1270,company, Baltupiai, Baltupio g.,54900,33.0,1663.6363636363635,1,0.4444444444444444,4,9,1978,140.0,400.0,190.0,220.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,43,"Vilnius, Baltupio g.",54.736287899999994,tier3,25.266004100000004,0.0,0.0,1.0,0.0,0.0,0.0963500893186117,0.7070457333791523,Dalinė apdaila ,2
1271,1271,company, Markučiai, Subačiaus g.,101950,48.49,2102.495359868014,2,0.6666666666666666,2,3,2019,470.0,260.0,230.0,140.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,"Vilnius, Subačiaus g.",54.67635679999999,tier3,25.2905217,0.0,0.0,1.0,0.0,0.0,0.38644388352260906,-0.2969921312834193,Įrengtas ,3
1272,1272,company, Senamiestis, J. Basanavičiaus g.,140000,69.9,2002.861230329041,4,1.0,2,2,1940,170.0,300.0,140.0,60.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,81,"Vilnius, J. Basanavičiaus g.",54.6806718,tier1,25.262169,1.0,0.0,0.0,0.0,0.0,0.05097294350696044,-0.2247020617532875,Dalinė apdaila ,2
1273,1273,company, Naujamiestis, Smolensko g.,117000,38.0,3078.947368421052,1,0.5714285714285714,4,7,2017,120.0,110.0,160.0,240.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,"Vilnius, Smolensko g.",54.6690577,tier2,25.260669399999998,0.0,1.0,0.0,0.0,0.0,0.03322958144101529,-0.4192754329073825,Dalinė apdaila ,2
1274,1274,company, Žvėrynas, Blindžių g.,40000,36.15,1106.5006915629324,1,1.0,2,2,1940,390.0,200.0,310.0,200.0,3.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,81,"Vilnius, Blindžių g.",54.6962635,tier1,25.2394592,1.0,0.0,0.0,0.0,0.0,-0.21773084673410986,0.03650884834949841,Įrengtas ,3
1275,1275,company, Žvėrynas, Blindžių g.,76000,75.0,1013.3333333333336,3,1.0,2,2,1940,390.0,200.0,310.0,200.0,3.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,81,"Vilnius, Blindžių g.",54.6962635,tier1,25.2394592,1.0,0.0,0.0,0.0,0.0,-0.21773084673410986,0.03650884834949841,Neįrengtas ,1
1276,1276,company, Senamiestis, Naugarduko g.,30000,18.0,1666.666666666667,1,0.8,4,5,1980,200.0,190.0,300.0,230.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,41,"Vilnius, Naugarduko g.",54.672020200000006,tier1,25.262852300000002,1.0,0.0,0.0,0.0,0.0,0.05905779233307691,-0.3696440699913312,Įrengtas ,3
1277,1277,company, Užupis, Manufaktūrų g.,156000,65.79,2371.181030551755,3,0.3333333333333333,2,6,2019,240.0,760.0,350.0,320.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,"Vilnius, Manufaktūrų g.",54.677568900000004,tier1,25.3166562,1.0,0.0,0.0,0.0,0.0,0.6956689408130835,-0.2766855743246118,Įrengtas ,3
1278,1278,company, Senamiestis, Šv. Stepono g.,349000,107.57,3244.398996002604,4,1.0,2,2,2009,130.0,100.0,190.0,200.0,16.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12,"Vilnius, Šv. Stepono g.",54.6684997,tier1,25.2770369,1.0,0.0,0.0,0.0,0.0,0.2268908768628089,-0.4286237199985072,Dalinė apdaila ,2
1279,1279,company, Šnipiškės, Lvovo g.,185000,75.2,2460.106382978723,3,0.5714285714285714,4,7,2012,330.0,280.0,470.0,150.0,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9,"Vilnius, Lvovo g.",54.6994473,tier2,25.2690962,0.0,1.0,0.0,0.0,0.0,0.13293601212745856,0.08984769501700297,Įrengtas ,3
1280,1280,company, Šnipiškės, Rinktinės g.,123000,36.0,3416.666666666666,2,0.5,4,8,2019,320.0,260.0,540.0,40.0,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,"Vilnius, Rinktinės g.",54.6894505,tier2,25.2883869,0.0,1.0,0.0,0.0,0.0,0.36118479487336097,-0.07763072145561398,Įrengtas ,3
1281,1281,company, Šnipiškės, Konstitucijos pr.,142748,54.38,2625.0091945568224,2,0.3448275862068966,10,29,2019,350.0,140.0,240.0,80.0,6.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,"Vilnius, Konstitucijos pr.",54.698347999999996,tier2,25.266824300000003,0.0,1.0,0.0,0.0,0.0,0.10605474760515043,0.07143089931955242,Įrengtas ,3
1282,1282,company, Antakalnis, Antakalnio g.,89900,37.0,2429.7297297297296,1,0.25,2,8,2016,100.0,200.0,10.0,80.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,"Vilnius, Antakalnio g.",54.720775,tier2,25.317983399999996,0.0,1.0,0.0,0.0,0.0,0.7113724551728562,0.44715497564700013,Dalinė apdaila ,2
1283,1283,company, Senamiestis, Kruopų g.,125000,52.9,2362.9489603024576,2,0.75,3,4,1940,240.0,110.0,300.0,110.0,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,81,"Vilnius, Kruopų g.",54.67516189999999,tier1,25.2799554,1.0,0.0,0.0,0.0,0.0,0.26142275348957245,-0.31701053315635114,Įrengtas ,3
1284,1284,company, Šnipiškės, Kalvarijų g.,109000,67.0,1626.865671641791,3,0.4,2,5,2007,90.0,20.0,120.0,140.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14,"Vilnius, Kalvarijų g.",54.726930200000005,tier2,25.2803325,0.0,1.0,0.0,0.0,0.0,0.265884624545253,0.5502742887342948,Įrengtas ,3
1285,1285,company, Naujamiestis, Vytenio g.,169000,114.0,1482.4561403508774,2,1.0,4,4,2011,130.0,310.0,490.0,190.0,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,"Vilnius, Vytenio g.",54.6714306,tier2,25.2663866,0.0,1.0,0.0,0.0,0.0,0.10087585351589086,-0.3795217582867721,Įrengtas ,3
1286,1286,company, Naujininkai, Dzūkų g.,45000,30.02,1499.0006662225182,1,0.1111111111111111,1,9,1988,180.0,180.0,330.0,80.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33,"Vilnius, Dzūkų g.",54.1188196,tier4,24.6753999,0.0,0.0,0.0,1.0,0.0,-6.891716167200025,-9.637525840124868,Įrengtas ,3
1287,1287,company, Viršuliškės, Laisvės pr.,72000,50.79,1417.6018901358536,2,0.6,3,5,1981,220.0,270.0,330.0,220.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,40,"Vilnius, Laisvės pr.",54.6771035,tier3,25.2205195,0.0,0.0,1.0,0.0,0.0,-0.4418265752754335,-0.28448251484814463,Įrengtas ,3
1288,1288,company, Pilaitė, Čekoniškių g.,125000,99.54,1255.7765722322686,4,0.5,1,2,2020,1200.0,1200.0,1200.0,140.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,"Vilnius, Čekoniškių g.",54.7107047,tier3,25.1558965,0.0,0.0,1.0,0.0,0.0,-1.2064499993807982,0.278445198777997,Dalinė apdaila ,2
1289,1289,company, Pilaitė, Varnės g.,93000,95.0,978.9473684210526,4,1.0,2,2,2019,960.0,1300.0,1100.0,670.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,"Vilnius, Varnės g.",54.71476139999999,tier3,25.1632677,0.0,0.0,1.0,0.0,0.0,-1.1192334946725089,0.346407916057944,Įrengtas ,3
1290,1290,company, Fabijoniškės, S. Stanevičiaus g.,89900,67.0,1341.7910447761196,3,1.0,5,5,1989,150.0,230.0,200.0,80.0,7.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,32,"Vilnius, S. Stanevičiaus g.",54.7271632,tier4,25.2542283,0.0,0.0,0.0,1.0,0.0,-0.04298192122838993,0.5541777849569216,Įrengtas ,3
1291,1291,company, Antakalnis, Saulės g.,149990,72.12,2079.7282307265673,3,0.3333333333333333,1,3,2003,440.0,380.0,570.0,600.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18,"Vilnius, Saulės g.",54.69367510000001,tier2,25.311366800000002,0.0,1.0,0.0,0.0,0.0,0.6330844254011615,-0.006855141447002771,Įrengtas ,3
1292,1292,company, Pašilaičiai, Gabijos g.,95000,51.95,1828.6814244465832,2,0.6,3,5,2017,170.0,390.0,200.0,100.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,"Vilnius, Gabijos g.",54.731314600000005,tier3,25.2236397,0.0,0.0,1.0,0.0,0.0,-0.4049081714889809,0.6237270305298879,Įrengtas ,3
1293,1293,company, Jeruzalė, Bitininkų g.,99200,79.18,1252.8416266734025,2,0.16666666666666666,1,6,1993,100.0,140.0,310.0,330.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28,"Vilnius, Bitininkų g.",54.744722700000004,tier3,25.272830300000003,0.0,0.0,1.0,0.0,0.0,0.17711811954975545,0.8483556472778149,Įrengtas ,3
1294,1294,company, Žirmūnai, Žirmūnų g.,89500,62.0,1443.548387096774,3,0.4,2,5,2010,370.0,370.0,130.0,100.0,11.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11,"Vilnius, Žirmūnų g.",54.6967731,tier2,25.299786800000003,0.0,1.0,0.0,0.0,0.0,0.4960691328406349,0.045046280431221206,Įrengtas ,3
1295,1295,company, Žirmūnai, Trinapolio g.,98000,56.0,1750.0,2,0.6666666666666666,6,9,2019,80.0,310.0,280.0,290.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,"Vilnius, Trinapolio g.",54.7269328,tier2,25.2894441,0.0,1.0,0.0,0.0,0.0,0.3736936521527433,0.5503178470612752,Neįrengtas ,1
1296,1296,company, Senamiestis, Suvalkų g.,39900,18.98,2102.2128556375133,1,0.3333333333333333,1,3,1940,60.0,280.0,440.0,170.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,81,"Vilnius, Suvalkų g.",54.6842769,tier1,25.2662801,1.0,0.0,0.0,0.0,0.0,0.09961573877859801,-0.16430509080003428,Dalinė apdaila ,2
1297,1297,company, Senamiestis, Suvalkų g.,38900,17.2,2261.6279069767443,1,0.3333333333333333,1,3,1940,60.0,280.0,440.0,170.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,81,"Vilnius, Suvalkų g.",54.6842769,tier1,25.2662801,1.0,0.0,0.0,0.0,0.0,0.09961573877859801,-0.16430509080003428,Įrengtas ,3
1298,1298,company, Senamiestis, Suvalkų g.,85900,47.2,1819.9152542372879,2,0.3333333333333333,1,3,1940,60.0,280.0,440.0,170.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,81,"Vilnius, Suvalkų g.",54.6842769,tier1,25.2662801,1.0,0.0,0.0,0.0,0.0,0.09961573877859801,-0.16430509080003428,Įrengtas ,3
1299,1299,company, Pilaitė, Karaliaučiaus g.,98000,49.87,1965.1092841387606,2,0.7777777777777778,7,9,2018,110.0,430.0,130.0,80.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,"Vilnius, Karaliaučiaus g.",54.70352,tier3,25.1737393,0.0,0.0,1.0,0.0,0.0,-0.9953328610302532,0.15807846353962218,Įrengtas ,3
1300,1300,company, Jeruzalė, Kviečių g.,83840,51.75,1620.0966183574878,2,0.75,3,4,2019,370.0,220.0,100.0,160.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,"Vilnius, Kviečių g.",54.7423179,tier3,25.273468700000002,0.0,0.0,1.0,0.0,0.0,0.18467170873547312,0.808067545492028,Įrengtas ,3
1301,1301,company, Pilaitė, Tolminkiemio g.,48000,31.5,1523.8095238095239,1,0.25,1,4,2020,320.0,760.0,530.0,350.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,"Vilnius, Tolminkiemio g.",54.7127439,tier3,25.179821,0.0,0.0,1.0,0.0,0.0,-0.9233738018968022,0.3126083296669444,Įrengtas ,3
1302,1302,company, Pilaitė, Tolminkiemio g.,91000,60.4,1506.6225165562914,3,0.5,2,4,2019,320.0,760.0,530.0,350.0,2.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,"Vilnius, Tolminkiemio g.",54.7127439,tier3,25.179821,0.0,0.0,1.0,0.0,0.0,-0.9233738018968022,0.3126083296669444,Dalinė apdaila ,2
